bland,0.009167612900367605
nt,0.009035737647380748
delici,0.008776615054187586
mediocr,0.008657551184061085
perfect,0.007792680341995428
decent,0.007537700642174128
rude,0.007534571786403821
amaz,0.00727823866879207
bad,0.007184146636854183
overpr,0.006393090036300508
disappoint,0.006289181406742894
terribl,0.0062236667088956255
averag,0.00613050747899313
favorit,0.006109332055691585
worst,0.005925068002618938
meh,0.005510746175953485
hype,0.00537816066751462
overr,0.005315133469666167
love,0.004868503826811366
horribl,0.0047481857998604715
