Fold: 0
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
VBN,1.0,3.0,1.0,0.0,17.0,6.0,12.0,8.0,7.0,0.0,4.0,2.0,0.0,12.0,6.0,2.0,7.0,11.0,10.0,9.0,1.0,248.0,10.0,2.0,0.0,0.0,2.0
VBP,2.0,1.0,0.0,2.0,0.0,1.0,1.0,8.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,3.0,170.0,7.0,2.0,1.0,0.0
VBZ,0.0,3.0,0.0,8.0,0.0,1.0,5.0,12.0,0.0,0.0,5.0,9.0,4.0,4.0,3.0,0.0,2.0,0.0,19.0,1.0,1.0,13.0,4.0,293.0,0.0,1.0,6.0
WDT,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,0.0
WP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0


Fold: 1
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,325.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,1.0,577.0,3.0,10.0,10.0,13.0,17.0,26.0,10.0,4.0,4.0,8.0,2.0,18.0,20.0,1.0,13.0,5.0,87.0,0.0,6.0,35.0,14.0,0.0,8.0,4.0,9.0
DT,0.0,1.0,1211.0,6.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0
IN,0.0,2.0,4.0,1496.0,0.0,1.0,3.0,16.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,23.0,0.0,1.0,11.0,0.0,1.0,5.0,2.0,0.0,16.0,1.0,0.0
JJ,0.0,13.0,1.0,8.0,502.0,9.0,49.0,39.0,22.0,19.0,11.0,14.0,14.0,30.0,52.0,7.0,20.0,8.0,29.0,1.0,1.0,52.0,7.0,4.0,5.0,3.0,18.0
JJR,0.0,0.0,0.0,1.0,2.0,38.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
JJS,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN,2.0,20.0,0.0,11.0,61.0,18.0,59.0,46.0,1290.0,41.0,25.0,60.0,22.0,51.0,48.0,1.0,11.0,11.0,79.0,3.0,17.0,25.0,17.0,7.0,42.0,10.0,28.0
NNP,0.0,24.0,7.0,9.0,62.0,13.0,68.0,102.0,100.0,522.0,61.0,40.0,36.0,115.0,40.0,2.0,10.0,16.0,92.0,5.0,8.0,8.0,17.0,1.0,49.0,30.0,42.0
NNPS,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,19.0,17.0,2.0,9.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
NNS,0.0,13.0,0.0,3.0,5.0,13.0,22.0,39.0,16.0,0.0,10.0,569.0,8.0,30.0,16.0,0.0,8.0,5.0,62.0,2.0,6.0,19.0,20.0,6.0,14.0,5.0,12.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
PRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,235.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
RB,0.0,3.0,1.0,20.0,6.0,3.0,10.0,20.0,3.0,2.0,2.0,5.0,3.0,5.0,8.0,233.0,3.0,9.0,23.0,1.0,0.0,9.0,7.0,2.0,10.0,3.0,8.0
RBR,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,296.0,0.0,0.0,8.0,5.0,0.0,1.0,0.0,7.0
VBD,1.0,1.0,0.0,4.0,1.0,6.0,8.0,12.0,1.0,0.0,4.0,5.0,5.0,0.0,4.0,0.0,2.0,1.0,42.0,387.0,1.0,26.0,18.0,4.0,9.0,3.0,0.0
VBG,0.0,3.0,0.0,3.0,6.0,4.0,3.0,5.0,10.0,2.0,0.0,6.0,4.0,7.0,4.0,0.0,2.0,2.0,14.0,1.0,75.0,14.0,8.0,1.0,4.0,0.0,5.0
VBN,0.0,2.0,0.0,0.0,13.0,5.0,8.0,8.0,3.0,0.0,1.0,5.0,0.0,7.0,9.0,1.0,11.0,5.0,8.0,11.0,1.0,193.0,4.0,1.0,3.0,1.0,4.0
VBP,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,134.0,0.0,1.0,0.0,1.0
VBZ,0.0,2.0,0.0,4.0,0.0,1.0,0.0,11.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,11.0,1.0,1.0,3.0,7.0,204.0,4.0,0.0,4.0
WDT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0
WP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0


Fold: 2
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,392.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CD,0.0,392.0,1.0,0.0,13.0,19.0,19.0,9.0,5.0,2.0,18.0,14.0,7.0,20.0,19.0,1.0,0.0,5.0,43.0,0.0,10.0,19.0,2.0,1.0,2.0,5.0,8.0
DT,0.0,0.0,1518.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,4.0,2.0,0.0,13.0,2.0,1.0
IN,0.0,1.0,8.0,1843.0,1.0,3.0,2.0,7.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,23.0,4.0,1.0,21.0,0.0,1.0,5.0,4.0,0.0,13.0,4.0,3.0
JJ,1.0,8.0,2.0,5.0,686.0,7.0,33.0,43.0,44.0,35.0,6.0,19.0,9.0,43.0,48.0,11.0,15.0,11.0,27.0,1.0,3.0,52.0,12.0,0.0,16.0,3.0,15.0
JJR,0.0,0.0,0.0,3.0,4.0,52.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,13.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0
JJS,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NN,0.0,23.0,0.0,20.0,69.0,19.0,48.0,88.0,1543.0,39.0,25.0,74.0,19.0,69.0,74.0,3.0,13.0,14.0,119.0,2.0,20.0,40.0,27.0,5.0,89.0,13.0,21.0
NNP,1.0,19.0,9.0,3.0,88.0,8.0,27.0,79.0,112.0,791.0,73.0,24.0,31.0,80.0,39.0,2.0,16.0,13.0,92.0,8.0,19.0,15.0,16.0,5.0,38.0,17.0,17.0
NNPS,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,13.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NNS,0.0,6.0,1.0,7.0,15.0,22.0,30.0,57.0,30.0,7.0,20.0,754.0,8.0,57.0,14.0,2.0,17.0,8.0,63.0,2.0,6.0,45.0,25.0,4.0,37.0,12.0,10.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PRP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,260.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RB,0.0,1.0,3.0,30.0,6.0,0.0,13.0,39.0,7.0,2.0,6.0,7.0,1.0,11.0,7.0,346.0,8.0,2.0,25.0,4.0,3.0,27.0,10.0,1.0,17.0,8.0,10.0
RBR,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,473.0,0.0,2.0,5.0,16.0,0.0,1.0,0.0,9.0
VBD,0.0,1.0,2.0,4.0,1.0,2.0,6.0,29.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,0.0,3.0,0.0,41.0,430.0,0.0,31.0,20.0,1.0,8.0,0.0,3.0
VBG,0.0,3.0,0.0,7.0,11.0,5.0,9.0,12.0,12.0,1.0,0.0,8.0,5.0,14.0,24.0,2.0,9.0,7.0,29.0,1.0,96.0,14.0,6.0,0.0,6.0,0.0,7.0
VBN,0.0,3.0,1.0,2.0,11.0,4.0,12.0,10.0,4.0,3.0,1.0,6.0,3.0,6.0,11.0,3.0,20.0,4.0,17.0,5.0,4.0,294.0,7.0,0.0,2.0,0.0,7.0
VBP,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,1.0,0.0,2.0,181.0,2.0,4.0,0.0,1.0
VBZ,0.0,0.0,0.0,5.0,1.0,1.0,2.0,13.0,1.0,0.0,3.0,8.0,2.0,2.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,1.0,6.0,333.0,2.0,0.0,2.0
WDT,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
WP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.0,0.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0


Fold: 3
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
CD,0.0,489.0,0.0,3.0,0.0,10.0,38.0,17.0,10.0,10.0,17.0,13.0,4.0,34.0,33.0,1.0,3.0,5.0,71.0,0.0,13.0,16.0,5.0,0.0,3.0,2.0,12.0
DT,0.0,2.0,1994.0,10.0,0.0,0.0,2.0,6.0,1.0,0.0,2.0,3.0,2.0,6.0,0.0,2.0,0.0,1.0,13.0,1.0,0.0,5.0,4.0,0.0,21.0,2.0,6.0
IN,0.0,3.0,1.0,2386.0,2.0,3.0,2.0,25.0,0.0,0.0,1.0,2.0,1.0,10.0,2.0,33.0,3.0,4.0,27.0,2.0,1.0,7.0,5.0,0.0,12.0,2.0,2.0
JJ,2.0,7.0,5.0,0.0,731.0,10.0,125.0,69.0,67.0,57.0,17.0,31.0,19.0,64.0,68.0,11.0,10.0,19.0,50.0,2.0,4.0,74.0,15.0,2.0,19.0,6.0,25.0
JJR,0.0,0.0,0.0,0.0,1.0,58.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JJS,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NN,2.0,29.0,3.0,28.0,38.0,34.0,118.0,117.0,1912.0,83.0,64.0,89.0,34.0,96.0,64.0,1.0,11.0,13.0,148.0,9.0,24.0,41.0,31.0,14.0,82.0,16.0,42.0
NNP,1.0,21.0,14.0,10.0,54.0,20.0,91.0,246.0,144.0,1022.0,169.0,46.0,40.0,239.0,73.0,3.0,18.0,26.0,236.0,18.0,11.0,21.0,32.0,9.0,81.0,75.0,43.0
NNPS,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
NNS,3.0,19.0,2.0,8.0,6.0,15.0,48.0,74.0,68.0,9.0,34.0,786.0,15.0,60.0,21.0,1.0,7.0,8.0,106.0,5.0,12.0,62.0,18.0,9.0,39.0,23.0,11.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
PRP,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,181.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RB,2.0,0.0,4.0,37.0,8.0,2.0,11.0,49.0,9.0,4.0,5.0,8.0,2.0,25.0,13.0,448.0,3.0,10.0,47.0,0.0,4.0,15.0,19.0,3.0,14.0,10.0,5.0
RBR,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,0.0,1.0,0.0,2.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,7.0,2.0,3.0,4.0,0.0,525.0,0.0,0.0,7.0,14.0,0.0,1.0,1.0,13.0
VBD,0.0,2.0,0.0,10.0,1.0,7.0,10.0,35.0,1.0,2.0,5.0,7.0,8.0,5.0,3.0,2.0,4.0,2.0,60.0,513.0,1.0,27.0,28.0,4.0,11.0,8.0,3.0
VBG,0.0,7.0,0.0,6.0,7.0,10.0,26.0,18.0,15.0,8.0,4.0,5.0,4.0,22.0,15.0,4.0,5.0,6.0,48.0,4.0,108.0,34.0,12.0,1.0,6.0,0.0,19.0
VBN,0.0,7.0,1.0,1.0,7.0,17.0,18.0,20.0,8.0,2.0,2.0,6.0,1.0,12.0,14.0,10.0,7.0,7.0,26.0,25.0,2.0,363.0,9.0,2.0,6.0,1.0,10.0
VBP,1.0,0.0,0.0,0.0,0.0,5.0,2.0,18.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,47.0,5.0,0.0,4.0,243.0,0.0,3.0,2.0,3.0
VBZ,0.0,2.0,1.0,6.0,0.0,1.0,5.0,22.0,1.0,0.0,3.0,4.0,3.0,6.0,3.0,0.0,3.0,0.0,21.0,2.0,0.0,2.0,10.0,441.0,7.0,4.0,3.0
WDT,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,92.0,1.0,0.0
WP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0


Fold: 4
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,510.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CD,0.0,377.0,0.0,3.0,1.0,8.0,30.0,12.0,4.0,2.0,6.0,1.0,3.0,18.0,15.0,0.0,4.0,3.0,28.0,0.0,5.0,10.0,3.0,1.0,0.0,1.0,17.0
DT,0.0,0.0,1872.0,3.0,1.0,1.0,0.0,7.0,2.0,0.0,3.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,11.0,2.0,2.0
IN,0.0,1.0,11.0,2100.0,4.0,3.0,1.0,15.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,33.0,7.0,0.0,27.0,0.0,1.0,8.0,4.0,1.0,16.0,1.0,5.0
JJ,2.0,17.0,1.0,7.0,615.0,7.0,86.0,69.0,47.0,28.0,16.0,24.0,5.0,74.0,60.0,8.0,20.0,17.0,51.0,0.0,3.0,66.0,14.0,1.0,11.0,5.0,35.0
JJR,0.0,0.0,0.0,0.0,1.0,36.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
JJS,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NN,0.0,22.0,5.0,27.0,33.0,30.0,139.0,129.0,1783.0,57.0,42.0,69.0,26.0,94.0,66.0,1.0,19.0,18.0,151.0,9.0,27.0,52.0,30.0,14.0,63.0,21.0,57.0
NNP,0.0,22.0,4.0,6.0,50.0,15.0,89.0,152.0,173.0,717.0,84.0,32.0,41.0,163.0,57.0,10.0,19.0,25.0,147.0,8.0,12.0,20.0,21.0,8.0,39.0,61.0,67.0
NNPS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,2.0,14.0,12.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
