delta: 0.01, sigma: 0.01
JJ,0.7877795962902345,0.812636165577342,0.8141592920353983,0.7737014166363967,0.777157578359811
NN,0.8681345269779821,0.8686244204018547,0.8671679197994988,0.8368256063355881,0.8570440795159897
NNP,0.784388025767336,0.710966163880962,0.7917383820998278,0.7148076509778637,0.7140391254315305
VB,0.8414096916299559,0.8070175438596492,0.832752613240418,0.7877885331347729,0.8410689170182841
Overall,0.8664840047393365,0.8551874319489812,0.8737425187826308,0.8326430948220143,0.8486965869389947
delta: 0.01, sigma: 0.5
JJ,0.7242339832869081,0.7327536231884058,0.7483811285846438,0.7103235747303545,0.7166894042746703
NN,0.8234390992835209,0.8267313392616547,0.8074534161490683,0.7822736030828517,0.7876889052709176
NNP,0.7154471544715446,0.6301489921121823,0.7301126044315291,0.6435733819507748,0.633125
VB,0.7466918714555766,0.682648401826484,0.7447306791569086,0.6763590391908976,0.716735659373152
Overall,0.8094638625592416,0.7991133924405041,0.8144021393098179,0.7723649247121347,0.7836603063692555
delta: 0.01, sigma: 2.0
JJ,0.6258907363420427,0.6239900559353635,0.6647286821705427,0.6190878378378379,0.608781450419339
NN,0.7360350492880614,0.7432510051694428,0.7263751763046544,0.7091988130563798,0.7052341597796143
NNP,0.5956308515381187,0.5048169556840078,0.6242591860924536,0.5124590989176945,0.5058986814712005
VB,0.5955826351865955,0.5257548845470692,0.6104314230521571,0.515970515970516,0.5737864077669903
Overall,0.7217861374407583,0.7133302224296159,0.7311855341907552,0.6879563354319777,0.6970706799247514
delta: 0.01, sigma: 0.1
JJ,0.7706622879036672,0.7944598337950138,0.7989203778677464,0.7544117647058824,0.7551467367498905
NN,0.8622461463175923,0.8630208333333333,0.8569612205975842,0.8275281844186438,0.8432756794917048
NNP,0.7624223602484472,0.689482470784641,0.767882187938289,0.6988265971316819,0.69685386650985
VB,0.8210526315789473,0.7833981841763942,0.8084388185654009,0.766928011404134,0.8097165991902835
Overall,0.853228672985782,0.8429771348576761,0.8597351330701642,0.8193809398415244,0.8328943832303144
delta: 0.01, sigma: 5.0
JJ,0.5235069885641678,0.5203804347826086,0.5658792650918635,0.517304189435337,0.5155746509129967
NN,0.6489453915053452,0.6601941747572816,0.633457249070632,0.6215793588741204,0.619624217118998
NNP,0.48429192846785896,0.40706126687435096,0.5101599654128838,0.40185387131952016,0.3924242424242424
VB,0.48587570621468923,0.4233261339092872,0.4984059511158342,0.414320193081255,0.48056244830438377
Overall,0.6409212085308057,0.6346243583761083,0.6498153571883357,0.6128360424197448,0.6227358237033056
delta: 0.01, sigma: 10.0
JJ,0.42424242424242425,0.41063515509601173,0.45533141210374645,0.4242723236309817,0.40304628002343296
NN,0.569882777276826,0.5803599621092518,0.5538382277176713,0.5430085609457806,0.5561290322580645
NNP,0.36478650500790727,0.31215161649944256,0.3896470588235294,0.311318009892348,0.2796227962279623
VB,0.4038054968287526,0.3404761904761905,0.4216651745747538,0.3450608930987822,0.413447782546495
Overall,0.566202606635071,0.5605070773059574,0.5764039220679995,0.5472434347545064,0.5540446116635314
delta: 0.5, sigma: 0.01
JJ,0.7906976744186047,0.8113413304253,0.8134692069118299,0.7728592162554427,0.7781128823782852
NN,0.8673939393939393,0.8693856479091377,0.8675302966987046,0.8365861726761497,0.8569446852783076
NNP,0.7811550151975685,0.7096774193548386,0.7904564315352697,0.7140702434820082,0.7114442202363793
VB,0.8395604395604395,0.8113975576662145,0.8307155322862128,0.7874720357941833,0.840701754385965
Overall,0.8650770142180095,0.8545652512054752,0.8730421494970075,0.8318291719531754,0.8484278419779631
delta: 0.5, sigma: 0.5
JJ,0.725412166003411,0.7324434126523507,0.7469767441860465,0.706425548287803,0.7154620311070449
NN,0.8198661863098301,0.826181423139598,0.8072905090020004,0.7800493479027141,0.7867087432708372
NNP,0.7096774193548386,0.6276408450704225,0.728,0.6404751027866605,0.6273155416012559
VB,0.7495256166982922,0.6978922716627635,0.7482241515390687,0.6823979591836734,0.7198096371207614
Overall,0.8067239336492891,0.7967024420594183,0.8135107602190246,0.769492255763292,0.7811878527277614
delta: 0.5, sigma: 2.0
JJ,0.6270667483159829,0.62125,0.6591796874999999,0.6057529610829103,0.6086519114688128
NN,0.7302904564315353,0.7408056042031523,0.7218009478672986,0.7049334083661601,0.6959134615384615
NNP,0.5906040268456377,0.4934306569343065,0.6220285261489699,0.5143432310015098,0.4952714535901927
VB,0.6027820710973725,0.5396536007292617,0.6124031007751938,0.5276381909547739,0.5822660098522168
Overall,0.71823163507109,0.7078861409239384,0.7272379982172418,0.684940033035693,0.6908895458210158
delta: 0.5, sigma: 0.1
JJ,0.7710306406685237,0.7924528301886793,0.7980162308385934,0.7541345093715546,0.7574692442882249
NN,0.8600883652430044,0.8637787056367433,0.8574459058124735,0.8270854441067207,0.8423662770102727
NNP,0.7595330739299612,0.6884148891677123,0.7679324894514767,0.6967713787085515,0.6947554507955215
VB,0.8227848101265822,0.7885117493472585,0.8091216216216217,0.7687902648532569,0.8126684636118598
Overall,0.8509330568720379,0.8421994089282936,0.8587800840443143,0.8181361166303593,0.832410642300457
delta: 0.5, sigma: 5.0
JJ,0.5188616810059563,0.5164383561643836,0.5557350565428111,0.5107354956601188,0.5032894736842106
NN,0.6429202237268177,0.6521468574984444,0.628099173553719,0.6137903547229973,0.6082672949239666
NNP,0.47144948755490484,0.4073107049608355,0.5082251082251082,0.4025157232704403,0.3840856924254017
VB,0.4945547725816784,0.43745318352059925,0.5032188841201717,0.428334714167357,0.49031171019376585
Overall,0.6335900473933649,0.6280136879763571,0.645167451929199,0.6095803509443899,0.6151034668099973
delta: 0.5, sigma: 10.0
JJ,0.4169096209912536,0.405688622754491,0.4457617071724955,0.40280561122244496,0.3889555822328931
NN,0.5595054095826894,0.5808344198174706,0.5435576421491914,0.5391014975041597,0.5344129554655871
NNP,0.3554376657824934,0.31690929451287797,0.3881300047103156,0.3122093023255814,0.2718685831622176
VB,0.4095083738519719,0.36179633143580014,0.42844120328167734,0.3572923935799023,0.42341678939617083
Overall,0.5573904028436019,0.5559962669155389,0.5716286769387495,0.543317453857755,0.5422198333781242
delta: 2.0, sigma: 0.01
JJ,0.7861529871580123,0.8130170987313844,0.8146821844225604,0.7730783376241265,0.7805302042590179
NN,0.8662918601808847,0.8689119170984455,0.8685978169605374,0.8349222277972904,0.8554448522985492
NNP,0.7762906309751435,0.6985567010309278,0.7840670859538784,0.7010309278350516,0.7051654091700522
VB,0.8463251670378619,0.8227146814404432,0.8376220053238688,0.8256450351837373,0.8620938628158844
Overall,0.8604857819905213,0.8506766215585628,0.8690309435884376,0.8250305221075814,0.8432141897339424
delta: 2.0, sigma: 0.5
JJ,0.715962441314554,0.7237076648841354,0.7361312108055957,0.6830447039871123,0.6980056980056981
NN,0.8091844813935075,0.8175787728026533,0.7965446692430097,0.7527798369162343,0.7602858798531967
NNP,0.6913477537437605,0.598021582733813,0.7129008202833707,0.5842424242424242,0.5988446726572528
VB,0.7829534192269573,0.7321867321867322,0.7757774140752864,0.7897897897897898,0.786970684039088
Overall,0.7927280805687204,0.7835588738528543,0.799121354896218,0.7377492638785819,0.7586670249932814
delta: 2.0, sigma: 2.0
JJ,0.5854956753160346,0.578345662407532,0.6158833063209076,0.526906878802059,0.5521339816315505
NN,0.6818585380290026,0.6991068678780413,0.6872335089039378,0.6115807269653423,0.6231725943704997
NNP,0.5357142857142857,0.4522613065326633,0.5819842258198423,0.4151255865304996,0.43766090474439134
VB,0.6678082191780822,0.6008230452674898,0.6676156583629893,0.7294964028776978,0.7008955223880597
Overall,0.6803169431279621,0.6804324156167366,0.6947026614032854,0.6204486151341776,0.6492878258532653
delta: 2.0, sigma: 0.1
JJ,0.7671541057367828,0.7918781725888325,0.7956003666361137,0.7489649981181783,0.7607634265423879
NN,0.8580645161290323,0.8636005256241788,0.8556149732620321,0.8188405797101449,0.8356976117794936
NNP,0.7511773940345368,0.6697713801862828,0.7616672604203775,0.6778975741239892,0.6827668455575432
VB,0.8369098712446352,0.815114709851552,0.8275862068965518,0.8267898383371823,0.8450704225352113
Overall,0.8454531990521327,0.8361331466791103,0.8528587800840444,0.8044909391233571,0.824294544477291
delta: 2.0, sigma: 5.0
JJ,0.41896024464831805,0.4161490683229814,0.4668730650154799,0.34698275862068967,0.39191671769748926
NN,0.560392798690671,0.5764785859959211,0.5590682196339434,0.4761681145808875,0.49879401833092135
NNP,0.40166061235080436,0.3381057268722467,0.43202979515828677,0.2708651788443901,0.29681112019623873
VB,0.579226686884003,0.5117117117117117,0.5974358974358974,0.6953455571227081,0.6520022560631699
Overall,0.5830124407582938,0.580727951469902,0.5937221444034128,0.5182294783711967,0.5570008062348831
delta: 2.0, sigma: 10.0
JJ,0.27797202797202797,0.26241134751773054,0.3210048848569435,0.16666666666666666,0.2343324250681199
NN,0.4461045891141942,0.4680693983019564,0.4398667070584671,0.3501925545571245,0.3981288981288981
NNP,0.29654403567447046,0.23571007660577492,0.2979156075241484,0.16617598953222115,0.18596491228070178
VB,0.5040431266846361,0.4446227929373997,0.5395894428152493,0.6666666666666666,0.5908852802514406
Overall,0.5025177725118484,0.5017109970446415,0.5120972876607666,0.42453259282311534,0.472453641494222
delta: 0.1, sigma: 0.01
JJ,0.7884405670665213,0.8124318429661942,0.8141592920353983,0.7737014166363967,0.7769660507090674
NN,0.8683446272991288,0.868937048503612,0.8671679197994988,0.8367717445122957,0.8576370870091679
NNP,0.7839272175890826,0.7104404567699837,0.7917383820998278,0.715391229578676,0.7120207552608822
VB,0.8414096916299559,0.8081081081081081,0.8320278503046127,0.78486646884273,0.8404778636683063
Overall,0.866558056872038,0.8550318867631048,0.8738061887176876,0.8327867282694564,0.8483740929857565
delta: 0.1, sigma: 0.5
JJ,0.7242339832869081,0.7334878331402086,0.7481481481481482,0.7093292212798766,0.7164314974965863
NN,0.8230473751600512,0.8263570078314879,0.8076325715553583,0.7823188914225575,0.7883480825958702
NNP,0.714111427409516,0.6301489921121823,0.7296511627906976,0.6451172319599362,0.6300940438871473
VB,0.7466918714555766,0.6857798165137615,0.7476489028213166,0.6763590391908976,0.7171597633136094
Overall,0.8090195497630331,0.798802302068751,0.8144021393098179,0.7722212912646925,0.7832303144316044
delta: 0.1, sigma: 2.0
JJ,0.6250742721330957,0.6239900559353635,0.6653734238603298,0.6179205409974641,0.6083086053412463
NN,0.7348505621058403,0.7428735963144256,0.7257761053621824,0.7093303654238546,0.703353057199211
NNP,0.5950044603033007,0.5036179450072359,0.6250493875938365,0.5143432310015098,0.5001743983257761
VB,0.5964912280701755,0.5290437890974085,0.6107165913492576,0.5152109911678115,0.5751824817518247
Overall,0.721193720379147,0.7127858142790481,0.7308035145804151,0.6880999688794196,0.6956732061273851
delta: 0.1, sigma: 0.1
JJ,0.7706622879036672,0.7944598337950138,0.7989203778677464,0.7539536594336153,0.7549320473476546
NN,0.8626682986536107,0.863102998696219,0.8569612205975842,0.8276674520363514,0.8434245366284201
NNP,0.7624223602484472,0.689482470784641,0.767882187938289,0.6985437948272115,0.6947554507955215
VB,0.8210526315789473,0.7844155844155845,0.8084388185654009,0.7647476901208244,0.8097165991902835
Overall,0.8533027251184834,0.8428215896717995,0.859798803005221,0.8192851842098963,0.832571889277076
delta: 0.1, sigma: 5.0
JJ,0.5203562340966921,0.5200816882232812,0.5646687697160883,0.5168641750227894,0.509719222462203
